case,category,wer,clinical_rate,critical_n,ref_words,medication_n,medication_err,medication_norm,medication_rate,condition_n,condition_err,condition_norm,condition_rate,symptom_n,symptom_err,symptom_norm,symptom_rate,anatomy_n,anatomy_err,anatomy_norm,anatomy_rate,number_n,number_err,number_norm,number_rate,temporal_n,temporal_err,temporal_norm,temporal_rate,negation_n,negation_err,negation_norm,negation_rate,unit_n,unit_err,unit_norm,unit_rate,filler_n,filler_err,filler_norm,filler_rate,clinical_n,clinical_err
RES0162,RES,0.1504,0.05,5,1197,2,2,0,1.0,9,0,0,0.0,27,1,0,0.037,14,0,0,0.0,8,0,1,0.0,14,0,0,0.0,47,3,3,0.0638,0,0,0,,105,33,0,0.3143,60,3
RES0163,RES,0.1878,0.0741,0,1166,0,0,0,,5,0,0,0.0,26,2,0,0.0769,17,2,0,0.1176,6,0,0,0.0,19,0,0,0.0,42,0,1,0.0,0,0,0,,124,43,0,0.3468,54,4
RES0164,RES,0.2395,0.0517,3,1211,0,0,0,,3,0,0,0.0,31,0,0,0.0,14,2,0,0.1429,10,1,0,0.1,13,1,0,0.0769,47,2,0,0.0426,0,0,0,,158,51,0,0.3228,58,3
RES0165,RES,0.2366,0.0625,3,896,1,0,0,0.0,2,1,0,0.5,35,0,0,0.0,14,1,0,0.0714,12,2,1,0.1667,21,0,0,0.0,36,1,0,0.0278,0,0,0,,88,42,0,0.4773,64,4
RES0166,RES,0.2097,0.0667,3,1130,0,0,0,,6,0,0,0.0,31,1,0,0.0323,12,2,0,0.1667,11,1,1,0.0909,19,1,0,0.0526,48,2,0,0.0417,0,0,0,,129,54,0,0.4186,60,4
RES0167,RES,0.1507,0.0,7,1141,1,0,0,0.0,6,0,0,0.0,25,0,0,0.0,11,0,0,0.0,15,0,4,0.0,13,0,0,0.0,62,7,2,0.1129,0,0,0,,135,50,0,0.3704,58,0
RES0168,RES,0.1912,0.0156,3,1276,4,0,0,0.0,3,0,0,0.0,25,0,0,0.0,17,1,0,0.0588,15,0,2,0.0,8,0,0,0.0,51,3,0,0.0588,0,0,0,,176,51,0,0.2898,64,1
RES0169,RES,0.2054,0.0175,1,920,3,0,0,0.0,4,0,0,0.0,26,1,0,0.0385,14,0,0,0.0,10,0,0,0.0,16,0,0,0.0,30,1,1,0.0333,0,0,0,,86,28,0,0.3256,57,1
RES0170,RES,0.1974,0.0175,1,1307,1,0,0,0.0,12,0,0,0.0,22,1,0,0.0455,8,0,0,0.0,14,0,0,0.0,19,0,0,0.0,35,1,0,0.0286,0,0,0,,143,32,0,0.2238,57,1
RES0171,RES,0.1958,0.0,1,1318,2,0,0,0.0,3,0,0,0.0,35,0,0,0.0,17,0,0,0.0,15,0,1,0.0,11,0,0,0.0,24,1,1,0.0417,0,0,0,,130,31,0,0.2385,72,0
RES0172,RES,0.1761,0.0476,4,1153,3,0,0,0.0,3,0,0,0.0,29,1,0,0.0345,14,0,0,0.0,14,2,2,0.1429,15,0,0,0.0,43,2,0,0.0465,0,0,0,,101,28,0,0.2772,63,3
RES0173,RES,0.1753,0.0597,7,1221,0,0,0,,6,0,0,0.0,39,1,0,0.0256,13,2,0,0.1538,8,1,0,0.125,13,0,0,0.0,53,6,0,0.1132,1,0,0,0.0,141,60,0,0.4255,67,4
RES0174,RES,0.2264,0.0,1,1493,0,0,0,,2,0,0,0.0,28,0,0,0.0,20,0,0,0.0,9,0,0,0.0,10,0,0,0.0,64,1,0,0.0156,0,0,0,,177,55,0,0.3107,59,0
RES0175,RES,0.1918,0.0137,3,1006,0,0,0,,2,0,0,0.0,40,1,0,0.025,18,0,0,0.0,13,0,1,0.0,13,2,0,0.1538,28,3,4,0.1071,0,0,0,,123,51,0,0.4146,73,1
RES0176,RES,0.249,0.0,5,1281,1,0,0,0.0,6,0,0,0.0,31,0,0,0.0,25,0,0,0.0,15,0,0,0.0,18,1,0,0.0556,57,5,0,0.0877,0,0,0,,129,42,0,0.3256,78,0
RES0177,RES,0.2058,0.0,1,1166,3,0,0,0.0,4,0,0,0.0,45,0,0,0.0,14,0,0,0.0,11,0,1,0.0,15,0,0,0.0,61,1,3,0.0164,0,0,0,,144,55,0,0.3819,77,0
RES0178,RES,0.2256,0.012,2,1095,0,0,0,,5,0,0,0.0,47,0,0,0.0,21,1,0,0.0476,10,0,1,0.0,7,1,0,0.1429,52,2,2,0.0385,0,0,0,,128,51,0,0.3984,83,1
RES0179,RES,0.2,0.0,3,1270,0,0,0,,14,0,0,0.0,48,0,0,0.0,24,0,0,0.0,19,0,2,0.0,16,0,0,0.0,53,3,0,0.0566,0,0,0,,164,62,0,0.378,105,0
RES0180,RES,0.1866,0.027,1,1029,4,0,0,0.0,2,0,0,0.0,40,1,0,0.025,14,1,0,0.0714,14,0,3,0.0,13,0,0,0.0,49,1,0,0.0204,0,0,0,,128,54,0,0.4219,74,2
RES0181,RES,0.1862,0.0097,3,1176,2,0,0,0.0,6,0,0,0.0,48,0,0,0.0,32,1,0,0.0312,15,0,1,0.0,9,1,0,0.1111,50,3,0,0.06,0,0,0,,139,75,0,0.5396,103,1
RES0182,RES,0.1427,0.0145,3,932,2,0,0,0.0,5,0,0,0.0,37,0,0,0.0,20,1,0,0.05,5,0,2,0.0,9,0,0,0.0,44,3,0,0.0682,0,0,0,,101,58,0,0.5743,69,1
RES0183,RES,0.2187,0.0116,3,1198,3,0,0,0.0,8,1,0,0.125,53,0,0,0.0,18,0,0,0.0,4,0,0,0.0,7,0,0,0.0,57,3,0,0.0526,0,0,0,,133,66,0,0.4962,86,1
RES0184,RES,0.1735,0.0,1,957,1,0,0,0.0,2,0,0,0.0,40,0,0,0.0,18,0,0,0.0,3,0,0,0.0,7,0,0,0.0,40,1,0,0.025,0,0,0,,107,55,0,0.514,64,0
